Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
PRDA.S3CBB1P,1985.03,5.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,1986.03,7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,1987.03,12.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,1988.03,7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,1989.03,4.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,1990.03,1.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,1991.03,9.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,1992.03,7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,1993.03,1.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,1994.03,-1.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,1995.03,-2.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,1996.03,0.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,1997.03,-2.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,1998.03,-3.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,1999.03,-1.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2000.03,2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2001.03,-1.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2002.03,-0.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2003.03,4.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2004.03,4.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2005.03,2.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2006.03,3.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2007.03,11.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2008.03,17.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2009.03,10.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2010.03,4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2011.03,2.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2012.03,4.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2013.03,4.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2014.03,5.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2015.03,5.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2016.03,2.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2017.03,-0.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2018.03,-0.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2019.03,-0.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2020.03,-2.7,PROVISIONAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CBB1P,2021.03,-11.3,PROVISIONAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Mining,Percentage Change,,
PRDA.S3CCCZI,1978.03,1000,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,1979.03,1011,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,1980.03,1020,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,1981.03,1036,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,1982.03,1117,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,1983.03,1301,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,1984.03,1455,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,1985.03,1571,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,1986.03,1658,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,1987.03,1730,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,1988.03,1789,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,1989.03,1830,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,1990.03,1935,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,1991.03,1948,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,1992.03,1946,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,1993.03,1954,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,1994.03,2009,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,1995.03,2093,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,1996.03,2132,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,1997.03,2175,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,1998.03,2163,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,1999.03,2149,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2000.03,2165,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2001.03,2196,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2002.03,2268,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2003.03,2321,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2004.03,2372,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2005.03,2456,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2006.03,2517,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2007.03,2564,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2008.03,2615,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2009.03,2672,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2010.03,2578,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2011.03,2529,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2012.03,2547,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2013.03,2558,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2014.03,2577,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2015.03,2614,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2016.03,2636,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2017.03,2644,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2018.03,2665,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2019.03,2740,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2020.03,2790,PROVISIONAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZI,2021.03,2703,PROVISIONAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Index,,
PRDA.S3CCCZP,1979.03,1.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,1980.03,0.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,1981.03,1.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,1982.03,7.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,1983.03,16.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,1984.03,11.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,1985.03,8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,1986.03,5.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,1987.03,4.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,1988.03,3.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,1989.03,2.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,1990.03,5.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,1991.03,0.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,1992.03,-0.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,1993.03,0.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,1994.03,2.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,1995.03,4.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,1996.03,1.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,1997.03,2.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,1998.03,-0.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,1999.03,-0.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2000.03,0.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2001.03,1.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2002.03,3.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2003.03,2.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2004.03,2.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2005.03,3.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2006.03,2.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2007.03,1.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2008.03,2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2009.03,2.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2010.03,-3.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2011.03,-1.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2012.03,0.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2013.03,0.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2014.03,0.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2015.03,1.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2016.03,0.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2017.03,0.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2018.03,0.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2019.03,2.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2020.03,1.8,PROVISIONAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CCCZP,2021.03,-3.2,PROVISIONAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Manufacturing,Percentage Change,,
PRDA.S3CDD1I,1978.03,1000,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,1979.03,1027,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,1980.03,1046,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,1981.03,1063,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,1982.03,1078,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,1983.03,1088,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,1984.03,1105,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,1985.03,1104,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,1986.03,1104,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,1987.03,1142,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,1988.03,1166,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,1989.03,1189,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,1990.03,1218,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,1991.03,1265,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,1992.03,1285,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,1993.03,1301,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,1994.03,1310,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,1995.03,1318,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,1996.03,1332,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,1997.03,1381,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,1998.03,1461,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,1999.03,1506,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,2000.03,1571,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,2001.03,1615,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,2002.03,1657,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,2003.03,1706,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,2004.03,1766,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,2005.03,1829,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,2006.03,1946,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,2007.03,2033,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,2008.03,2107,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,2009.03,2230,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,2010.03,2320,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
PRDA.S3CDD1I,2011.03,2355,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Electricity, Gas, Water and Waste Services",Index,,
